Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
76	583.8425	85.00175	720.4946	370.541	662.3441	32.813786	708.7913	594.6548	204.6	223.0	379999	134.82318	48.476063	238.07967	-77.658455	134.82324	48.4773	238.80074	-75.917595	134.82303	48.476654	236.10786	-74.65889	-136.87149	26.071518	2040.0166687965393	26.84232461452484
77	574.21686	77.94013	693.06805	369.0127	607.2495	57.39747	651.25146	456.94247	201.91667	209.4	384999	135.47397	48.62419	237.95868	-70.11533	135.47342	48.624638	236.68033	-66.55445	135.47385	48.625164	236.66104	-70.37941	-137.76555	24.937603	2066.7307512760162	26.840659129155146
78	553.89703	57.590782	639.16785	420.00806	570.93414	10.043328	591.5573	557.0666	198.48	207.4	389999	136.25157	48.564117	239.36412	-69.39261	136.25146	48.565643	237.55797	-64.94995	136.25136	48.56411	237.58765	-69.87682	-138.69753	24.47707	2093.6623528003693	26.841825060355358
79	601.34094	69.98265	694.1424	450.44223	631.62244	61.65105	718.57574	490.33435	207.76	209.2	394999	137.15163	48.756138	240.0152	-70.69212	137.15161	48.75676	238.22635	-74.91834	137.15178	48.757507	240.54265	-78.98855	-139.16257	24.273775	2121.6492223739624	26.85631929470014
80	597.84155	69.26259	705.10516	463.4326	689.7406	30.986036	724.5214	629.2855	206.5	227.5	399999	137.755	48.989437	239.39551	-75.74013	137.7549	48.98987	238.46938	-78.43885	137.75502	48.990643	240.03394	-77.09123	-139.54662	24.113272	2149.147903442383	26.864348819851877
81	592.27594	70.99944	704.47614	379.5337	626.1415	23.091322	670.67444	595.8912	205.54167	211.1	404999	138.5097	49.06469	240.60611	-71.03948	138.50935	49.06435	239.9176	-68.28779	138.50981	49.06538	239.66702	-68.79913	-140.38728	23.46821	2176.397490978241	26.869104856326256
82	565.3589	84.93294	715.1909	374.20566	619.1887	41.622444	689.3932	560.10266	196.64	213.4	409999	138.80461	49.373993	242.10493	-86.994354	138.80464	49.375286	242.022	-79.70815	138.80493	49.37413	240.96773	-82.72576	-140.7004	24.064873	2203.315298318863	26.86969878033894
83	610.2669	53.930595	718.84436	511.18234	683.8739	35.98224	750.05304	634.4559	208.625	233.0	414999	139.38881	49.411224	242.2114	-90.40985	139.38846	49.41202	240.88094	-80.784515	139.38919	49.410225	240.23827	-79.54427	-141.46896	25.336168	2230.0474367141724	26.868041432047466
84	557.484	82.911224	685.87384	352.15082	596.83636	31.260996	646.71545	532.35034	195.11539	205.8	419999	139.61333	49.253677	244.47835	-83.58711	139.61363	49.25238	242.8232	-83.64283	139.61366	49.252026	241.12447	-87.21937	-141.91936	25.21457	2256.7384514808655	26.865933966068994
85	561.31647	64.97914	698.0223	337.57196	542.23334	28.197231	610.77045	502.53494	201.28	186.3	424999	139.91725	49.257645	244.48901	-85.570854	139.91702	49.258778	244.74333	-82.87203	139.9174	49.259018	241.63371	-77.164154	-141.89705	25.811129	2283.346038341522	26.862894591163187
86	607.2271	55.29984	700.4812	503.67435	579.56824	25.879234	622.52484	543.1922	208.125	201.4	429999	140.37373	49.178474	243.38318	-104.1712	140.37372	49.176983	244.13277	-114.76229	140.37404	49.17799	243.70328	-106.21311	-142.68333	25.479832	2310.224197626114	26.86307209037071
87	603.6332	48.611156	706.6865	534.7662	642.62024	11.976119	653.0746	620.0653	206.33333	216.7	434999	140.54256	49.0456	242.14249	-131.15892	140.54214	49.048	244.97481	-121.540535	140.54216	49.047966	241.06425	-115.50604	-142.73877	26.349638	2337.033623933792	26.862455466697956
88	591.25037	34.440025	632.53516	502.8768	584.17096	27.52094	635.46985	541.92456	204.24	199.7	439999	140.38388	48.966705	241.72536	-121.192	140.38321	48.969193	241.25148	-114.89896	140.38347	48.969555	239.36372	-105.64162	-142.52036	27.16087	2363.9465250968933	26.863028715957295
89	558.6986	54.526386	653.26843	457.62286	579.1772	15.986279	601.4816	555.8676	196.08	196.7	444999	140.37663	48.698917	239.25078	-114.3414	140.37679	48.701668	240.56252	-111.000175	140.37717	48.699913	238.46788	-108.69219	-142.77644	28.605118	2390.918433189392	26.86425207973866
