Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
60	1311.3678	545.0823	2567.6465	680.8537	1345.7338	9.777191	1359.2725	1324.0149	378.6154	376.7	299999	179.02243	58.097572	266.97916	-110.729935	179.02147	58.1058	268.68646	-108.8338	179.02248	58.10185	267.3236	-101.74253	-181.1997	42.669945	1645.1866688728333	27.419777858257294
61	1507.3947	516.16833	3073.0017	1036.6073	1783.2308	237.16855	2242.6643	1460.1598	432.25	504.9	304999	180.30865	58.46404	268.38974	-140.00792	180.30852	58.470432	268.10434	-136.57521	180.30869	58.471012	269.28687	-132.10072	-182.63057	41.216354	1673.8011314868927	27.439362838620045
62	1739.4694	420.9947	2859.4458	1270.5847	1456.4678	90.319786	1686.2369	1383.7439	503.3	405.9	309999	181.56552	58.617992	271.24295	-143.61656	181.5652	58.629387	269.79907	-125.84244	181.56532	58.62547	270.78964	-127.62832	-183.83195	43.930492	1701.7624442577362	27.447781389759434
63	1458.6622	460.08426	2494.3098	1055.2874	1826.0166	239.35782	2352.9033	1539.6976	419.0909	513.9	314999	182.70367	58.978516	270.32318	-140.72563	182.70393	58.98435	269.14505	-119.896126	182.70415	58.981667	270.11716	-132.28886	-184.48695	41.80828	1730.2991461753845	27.465065842583066
64	1484.5265	253.16562	1977.2053	1050.2717	3306.519	14.451691	3328.731	3279.9136	420.33334	1000.0	319999	183.8838	59.305645	274.74374	-126.98603	183.88336	59.3139	270.208	-116.26504	183.88362	59.312935	272.45758	-116.485306	-185.8349	40.811005	1761.0919847488403	27.517062295228243
65	1391.0312	298.0329	1997.4473	1059.6296	2415.9036	519.1063	3506.6565	2010.1461	391.46155	673.5	324999	185.03648	59.749294	273.70605	-139.11227	185.03685	59.757153	272.42282	-135.49507	185.03671	59.755817	273.98685	-135.04947	-187.02371	43.049786	1790.296021938324	27.543015751471888
66	1345.3429	165.27733	1651.2871	1069.5444	1596.6349	178.3638	1805.8683	1284.5532	376.64285	440.7	329999	186.28807	60.34451	276.49173	-127.89143	186.28773	60.34962	274.5766	-126.41301	186.2884	60.34647	275.32144	-124.75384	-188.43005	40.651974	1818.3684163093567	27.551036643259454
67	1501.4663	349.0661	1980.6066	701.73505	2494.9744	480.6502	3252.8645	1730.5596	420.81818	698.5	334999	187.53271	60.724495	281.91043	-115.6347	187.53264	60.729904	276.83972	-123.95722	187.5326	60.728718	279.39447	-130.51222	-189.15611	38.731422	1847.5752189159393	27.57574957164366
68	1510.4927	373.3576	2507.4148	1041.7166	2212.22	819.5487	3552.0974	1072.2593	429.0909	635.0	339999	188.71294	61.014618	280.5041	-175.9941	188.71312	61.019028	277.48853	-169.0713	188.71375	61.015247	277.4306	-177.78743	-190.39752	41.379276	1876.4087364673615	27.594246152569266
69	1611.026	339.8612	2520.4011	1321.152	2955.185	474.7506	3667.0247	2404.5605	455.08334	806.7	344999	190.2656	61.343903	281.13297	-192.0728	190.26515	61.346226	278.1741	-178.42982	190.26622	61.34284	277.87286	-185.8802	-192.11186	41.18856	1906.1999740600586	27.626086608223293
