Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time	AVG Time Per Epoch
75	4233.9795	88.62535	4322.4077	4077.2239	2860.594	1148.9032	4586.5127	1680.87	1000.0	660.0	374999	309.27536	77.26421	438.8131	-113.37621	309.27585	77.26042	433.6773	-122.37096	1.5283644	3.4046707	65.5047	-14.88587	-309.70508	66.22216	3105.989963054657	41.413199536005656
76	4348.0947	89.724625	4513.757	4269.235	4211.8584	54.57021	4343.706	4170.201	1000.0	1000.0	379999	311.03494	77.55917	439.0444	-155.5643	311.0344	77.559814	434.8309	-198.6964	1.4855087	3.3926744	64.68094	-15.273193	-311.4579	67.10333	3148.8610327243805	41.4323820377651
77	3866.9712	860.6627	4455.0024	2165.6814	4423.904	71.518295	4582.636	4283.0728	895.8	1000.0	384999	312.64865	78.095215	439.96204	-129.7567	312.64896	78.093544	435.4433	-119.72161	1.4464991	3.366036	63.081554	-13.921204	-313.0377	61.326473	3191.0199172496796	41.4418171350058
78	4127.873	482.7107	4464.725	3065.4827	4152.9404	753.74243	4511.999	1962.6271	952.0	934.9	389999	314.914	77.9656	441.5783	-203.55374	314.91385	77.96163	439.00198	-126.23076	1.4792005	3.354348	70.317764	-13.237555	-315.3284	62.024937	3233.190115213394	41.45115535075848
79	4379.7124	118.028305	4515.504	4177.8965	4386.525	41.308613	4465.8184	4322.5474	1000.0	1000.0	394999	316.4588	78.19337	439.0741	-167.67279	316.45868	78.1933	437.44205	-77.14098	1.4559541	3.3840363	69.619354	-14.983955	-316.83554	63.24531	3274.946356534958	41.45501719547224
80	3850.0757	966.8634	4621.1445	1957.5203	4430.6885	81.973564	4529.5566	4274.6636	897.6	1000.0	399999	317.7798	78.88745	444.18076	-101.84731	317.77948	78.890205	439.05328	-96.05735	1.4488196	3.3783834	70.3157	-13.495763	-318.15323	67.56534	3318.479427576065	41.48099286854267
81	4449.8125	107.29533	4595.8174	4268.7183	4403.616	1069.4957	5005.911	1373.869	1000.0	910.3	404999	319.5945	78.77034	445.0353	-107.79824	319.59467	78.76891	442.3316	-114.02631	1.4687562	3.3750696	65.90009	-13.224932	-320.00305	65.74286	3360.716592311859	41.49032832663736
82	4503.311	125.21994	4715.507	4347.6143	4363.5483	95.53885	4561.3477	4239.4907	1000.0	1000.0	409999	321.33743	79.20221	443.92267	-89.814316	321.337	79.2051	439.66275	-71.88088	1.444189	3.362265	71.001236	-14.085417	-321.707	62.54735	3403.186107635498	41.5022696285713
83	4491.9727	58.556004	4540.7793	4381.3774	4454.208	49.41506	4543.3594	4349.552	1000.0	1000.0	414999	323.04663	79.90877	450.75912	-280.4216	323.04694	79.911964	442.6296	-369.55878	1.3945827	3.3930204	57.91232	-13.205792	-323.41125	58.1787	3444.574231863022	41.50089438564806
84	4130.7144	451.04538	4530.3955	3250.8743	2346.0496	2192.3464	4697.7603	148.83331	958.2	543.6	419999	324.25366	79.922806	446.48212	-221.63934	324.25333	79.92193	445.73807	-232.0579	1.4123282	3.3928552	61.157845	-14.4478245	-324.6074	59.541473	3481.649670124054	41.44821038984117
85	3661.367	1224.0449	4606.614	1528.0474	4585.8623	40.350254	4640.775	4516.093	832.1667	1000.0	424999	326.02875	79.720436	449.09686	-159.92816	326.02878	79.72043	451.12564	-191.32973	1.4649811	3.3473341	61.19763	-13.888884	-326.42746	70.65497	3523.545149087906	41.4534723702599
86	4438.4463	118.628365	4594.3984	4327.5083	4250.7393	44.403427	4308.722	4156.8223	1000.0	1000.0	429999	328.30054	79.38561	455.27676	-152.04161	328.30048	79.38245	453.98	-111.98707	1.4137787	3.3847	60.453068	-16.915071	-328.68726	68.24786	3563.833254337311	41.439921589784845
87	4386.793	119.975	4558.181	4248.948	4817.074	68.20605	4948.2866	4746.7905	1000.0	1000.0	434999	329.90198	80.31641	458.1287	-111.34872	329.90198	80.315796	456.99713	-121.58791	1.4259877	3.3907998	73.59253	-14.814988	-330.27515	61.182426	3601.7038338184357	41.3988946662552
