Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
49	29.281267	3.7709448	35.62414	26.613506	29.211197	3.7003925	34.955814	26.663687	3.295979	3.3	244999	19.529716	8.944666	56.26151	4.7421913	19.529757	8.944487	57.803204	5.7469444	19.529764	8.944132	55.56179	4.4858055	-19.025932	4.251012	1291.4542424678802	26.356209064016536
50	29.37769	3.813433	35.600647	26.61765	28.41203	3.22296	34.86514	26.702148	3.3077433	3.2	249999	19.509909	8.927742	57.04689	5.6806555	19.510023	8.927225	56.85849	3.4282303	19.509785	8.927253	56.080402	3.2913756	-18.988659	4.2916064	1318.1225967407227	26.362451972961427
51	29.319595	3.784898	35.667828	26.611443	29.25654	3.673876	34.931572	26.828941	3.30099	3.3	254999	19.512161	8.908923	56.230076	4.5529466	19.512268	8.90843	56.053833	3.792555	19.512041	8.908415	55.065937	1.6218331	-19.033298	4.287012	1344.8334512710571	26.369283400329888
52	29.23941	3.7542927	35.582363	26.612518	27.589474	2.4298196	34.87734	26.7073	3.2916393	3.1	259999	19.46306	8.910403	57.08783	4.9500146	19.463102	8.909804	56.77268	4.6711965	19.462984	8.909995	55.23376	5.0316277	-18.947319	4.223743	1371.3610336780548	26.372327607411606
53	29.41112	3.8261383	35.531803	26.611996	30.04772	3.9530058	34.95248	26.799225	3.3119206	3.4	264999	19.508743	8.912241	55.2943	2.8940568	19.50885	8.911979	56.677593	3.9533117	19.508661	8.912044	55.64852	2.2577345	-18.988115	4.270454	1397.7661168575287	26.372945641571622
54	29.315908	3.7851257	35.628002	26.602728	27.626797	2.4140446	34.867386	26.718155	3.30033	3.1	269999	19.469843	8.897583	55.53403	-3.753008	19.470032	8.896503	56.242954	0.68686485	19.469774	8.89692	55.283203	-4.1130633	-18.9435	4.3451324	1424.1804735660553	26.3737125131819
55	29.51891	3.8668468	35.62905	26.62115	30.02975	3.9688857	34.932686	26.725946	3.3253493	3.4	274999	19.45545	8.869965	54.985107	-4.946176	19.455738	8.870045	55.442974	-5.229569	19.455456	8.869605	54.89692	-8.021469	-18.910797	4.2471123	1450.6537692546844	26.375523112036966
56	29.545462	3.8782282	35.601055	26.6254	28.428707	3.2338376	34.913296	26.6426	3.3280106	3.2	279999	19.475103	8.879102	56.536865	-3.9158607	19.475365	8.87856	55.82023	-0.4885311	19.475134	8.87852	55.8339	0.31472182	-18.964008	4.282825	1477.2808606624603	26.380015403032303
57	29.380812	3.812146	35.55862	26.601099	27.61593	2.4428217	34.943237	26.749762	3.308405	3.1	284999	19.494987	8.885875	55.73308	-2.6975677	19.495182	8.88538	55.824463	-4.7736444	19.494886	8.885535	57.777134	-4.272195	-19.024672	4.2312183	1503.8051207065582	26.38254601495308
58	29.445053	3.8442655	35.62003	26.628366	27.597153	2.438768	34.91184	26.680685	3.31565	3.1	289999	19.46016	8.86976	55.896477	-2.5008612	19.460499	8.869421	57.138268	-2.3522468	19.4602	8.869687	56.055656	-3.0926766	-18.984602	4.3196898	1530.23459982872	26.383355202346014
