Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
27	509.83643	361.00885	1165.558	141.16994	1142.6731	477.40128	2040.0066	483.86313	594.5	743.9	134999	62.791092	10.509301	92.476295	-29.767126	62.791748	10.506223	92.83602	-36.00547	-2.0543418	2.561319	26.628323	-14.754502	-63.192307	14.44462	8.782572	1390.2213249206543	51.48967878906815
28	479.2219	397.4209	1560.501	163.56332	1212.8462	713.51263	2234.9648	271.12796	549.7778	688.8	139999	64.29297	10.806758	96.54903	-21.751226	64.29312	10.812396	94.80277	-25.791382	-2.0281756	2.5584016	27.105228	-12.747858	-64.70771	15.372097	9.303004	1444.7187621593475	51.59709872518267
29	668.61304	352.90247	1217.189	185.65216	1425.7341	696.173	2181.308	124.45388	757.6667	830.4	144999	65.66415	11.113192	98.06734	-29.305527	65.664055	11.120032	99.848366	-35.93563	-1.9731013	2.596119	29.325048	-15.869026	-66.062454	15.646572	9.513224	1499.8558251857758	51.71916646792971
30	442.79922	300.3502	836.67615	35.76163	851.9429	653.02295	2195.044	48.81167	658.7143	511.7	149999	66.95303	11.36445	100.532265	-38.22394	66.95289	11.37383	99.07874	-33.51079	-1.917246	2.6508477	31.716568	-13.240392	-67.41008	16.178413	9.806345	1553.0310728549957	51.76770252386729
31	707.0817	443.94238	1613.9846	295.81024	1875.1078	481.50266	2246.9194	922.8148	816.7143	942.3	154999	68.281105	11.704314	102.96709	-47.36675	68.281204	11.710476	101.60849	-43.699085	-1.8550305	2.6729777	36.573673	-14.710708	-68.70546	16.672226	10.165591	1608.9197175502777	51.90063611922726
32	820.1813	571.433	1757.9143	368.7358	1488.179	482.09055	2230.765	726.15546	844.2	930.2	159999	69.61002	12.147162	104.25232	-45.06112	69.6103	12.151029	105.23894	-45.70115	-1.814697	2.7047348	43.4048	-13.748078	-70.01934	16.72442	10.1766815	1664.9010519981384	52.02815796434879
33	527.8778	544.00244	1799.9943	69.175606	1220.45	562.7384	2138.5713	23.669636	735.1429	825.2	164999	70.798836	12.439364	107.125694	-34.615063	70.79901	12.450918	108.807144	-29.04061	-1.8538731	2.743669	35.371376	-15.397013	-71.19597	16.931896	10.365173	1720.0913908481598	52.12398161310138
34	752.2472	449.39838	1762.7136	276.95132	1592.8704	592.17676	2337.281	384.7178	718.1429	870.5	169999	72.18472	12.880316	111.81291	-26.209412	72.18507	12.884989	109.40322	-40.044807	-1.7968777	2.7344365	31.316391	-14.948487	-72.57404	17.748838	10.789022	1775.8903868198395	52.23207027070663
35	596.72534	197.18214	825.99426	297.55823	1133.8031	404.4831	1832.1384	200.23048	899.5	827.0	174999	73.27629	13.093866	112.27666	-28.61055	73.27641	13.098824	110.37402	-33.57227	-1.7726783	2.7620885	30.249298	-15.018777	-73.68107	17.427526	10.59775	1831.7632038593292	52.336091606957574
36	407.73502	260.78775	818.113	46.7476	2079.4392	516.26886	2441.206	1044.7655	741.7143	1000.0	179999	74.32107	13.456784	114.94289	-30.172369	74.32162	13.459162	111.469246	-43.06552	-1.7704548	2.8230212	27.106335	-14.482864	-74.72518	17.259575	10.50457	1888.3576908111572	52.45438036653731
37	1026.81	753.53577	2039.7784	100.24218	1474.0272	371.31592	2522.9065	1092.3599	842.1667	846.2	184999	75.675606	13.959723	114.12948	-35.839188	75.676056	13.962833	115.126595	-26.184479	-1.6924495	2.8375103	37.31646	-14.871218	-76.07109	17.773066	10.840963	1943.824956893921	52.5358097102191
38	1110.0598	477.6547	2024.4575	460.81808	2038.8926	512.4921	2613.5356	1334.4318	855.3333	987.2	189999	77.117065	14.575738	118.377495	-47.26583	77.11723	14.580722	122.407684	-36.965828	-1.6610978	2.847042	35.241455	-14.377149	-77.50643	18.415453	11.196522	2000.1692349910736	52.63603256250683
39	917.45624	518.4172	1574.0566	303.04214	2328.4492	420.16653	2617.2993	1187.8938	934.0	946.6	194999	78.414696	15.152987	122.36203	-26.017738	78.41462	15.155584	121.62272	-44.28558	-1.6394581	2.8703234	31.412437	-13.660341	-78.728386	18.775976	11.428345	2056.1243731975555	52.721137841542564
40	1006.3653	651.2091	2284.2922	371.96643	1313.642	921.5951	2800.3948	106.707596	864.0	622.5	199999	79.740456	15.741386	123.82391	-31.176222	79.74082	15.745302	128.48657	-42.481243	-1.6015476	2.9063303	45.21439	-13.728157	-80.06111	19.464579	11.826839	2109.8850436210632	52.747126144170764
41	819.6426	550.64984	2055.7932	278.48572	1278.3766	690.0727	2595.335	142.796	684.1429	706.3	204999	81.07747	16.578182	126.16941	-34.081154	81.077644	16.5857	126.63127	-39.470943	-1.5459235	2.9564538	37.479263	-14.706398	-81.44835	20.91933	12.633705	2164.690528869629	52.797330030580845
42	1161.483	694.5595	1918.2556	70.43447	1959.8578	659.2136	2617.96	865.5322	627.75	901.1	209999	82.86101	17.436478	129.73082	-37.64858	82.8613	17.440487	129.52167	-38.44111	-1.4141496	2.9789674	37.480064	-12.630408	-83.168236	24.18308	14.493752	2220.8215911388397	52.87670460769108
43	1363.6162	616.1663	2289.2468	507.71622	2315.8774	563.80536	2749.0015	1040.3995	628.4286	1000.0	214999	84.640915	18.47712	133.37968	-51.983368	84.641365	18.475042	135.1635	-41.757687	-1.2879697	2.981967	54.830013	-13.210511	-84.98209	26.355625	15.827269	2278.042495250702	52.97773250313692
44	960.8498	913.55634	2291.8884	71.70203	2235.9487	810.3949	2822.432	445.2782	840.3333	904.0	219999	85.761086	19.20567	134.48306	-40.60453	85.76126	19.204006	133.85149	-65.02227	-1.2108169	3.0311012	46.684742	-14.114659	-86.11898	25.939777	15.733914	2334.0225088596344	53.04596617005088
