Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
35	1608.286	836.5854	3339.6316	835.273	863.0588	11.621638	886.46674	848.64233	467.45456	249.9	174999	195.88168	66.30143	274.96387	-75.15067	195.88069	66.32994	278.69373	-78.878914	1.1884792	2.428303	24.540411	-12.032665	-197.19357	57.40446	37.066387	1495.4421336650848	42.72691816602435
36	2134.779	948.93567	3442.4211	1003.71515	3384.9778	2.0785544	3388.3015	3381.6267	617.5714	1000.0	179999	197.85318	66.66419	279.69067	-77.92575	197.85332	66.6899	282.13138	-92.678	1.194984	2.4199345	25.456242	-12.793209	-198.96617	55.70972	35.960007	1542.6039922237396	42.850110967954
37	1509.4532	840.4186	3387.9993	786.37744	3449.0632	4.6567082	3454.7056	3440.601	435.23077	1000.0	184999	199.68568	67.04301	288.61078	-108.58954	199.6851	67.07553	287.1131	-96.23931	1.1926279	2.4449236	33.601173	-10.540652	-200.9094	54.675613	35.356224	1591.8760361671448	43.02367672404728
38	1413.7001	548.8545	2749.189	793.10596	1060.8474	10.800393	1082.6346	1048.2006	405.75	306.2	189999	201.02368	67.556725	283.21692	-77.131966	201.02278	67.57814	286.9931	-85.169365	1.1629798	2.4391785	29.910404	-11.675106	-202.24872	55.63537	35.5774	1637.110185623169	43.081847052825125
39	1219.751	578.18585	3221.506	852.45703	1035.1876	4.545923	1040.6348	1027.0665	352.92856	296.8	194999	202.59222	67.9571	285.93832	-92.937416	202.59212	67.97979	279.45483	-104.614426	1.144208	2.4668612	28.526075	-12.269891	-203.62665	57.24391	36.46692	1682.8151681423187	43.14910694269034
40	1161.1708	244.60535	1834.5723	890.8273	3355.2312	1.3167387	3357.7131	3353.3113	333.2	1000.0	199999	204.02628	68.448586	294.9853	-73.67649	204.02637	68.4658	283.5474	-108.41719	1.1602947	2.5292752	29.871916	-11.852221	-205.32875	54.25815	34.748047	1730.0044193267822	43.2501105427742
41	1154.6442	449.51047	2395.9155	451.83643	3456.4226	26.050892	3519.05	3428.3918	338.0	1000.0	204999	205.27715	68.9709	293.34338	-187.59091	205.2761	68.98342	293.2038	-219.26846	1.233746	2.61505	45.62243	-11.188799	-206.34024	63.63204	40.102726	1779.6735398769379	43.40667176246643
42	1448.3372	463.43668	2616.2395	859.98663	962.8788	16.69901	985.3252	918.42303	416.30768	280.7	209999	206.65446	69.50578	310.06888	-117.275154	206.65472	69.52299	301.95538	-124.5955	1.1273113	2.4680743	44.966938	-11.246696	-207.66762	62.38995	39.05809	1826.3506796360016	43.4845400480997
43	1409.057	702.71423	3392.741	963.0892	3356.4897	6.387904	3369.4326	3348.342	406.18182	1000.0	214999	208.3333	70.11742	305.21075	-115.565605	208.3318	70.13848	301.14655	-121.293175	1.080289	2.3769214	29.468765	-11.87385	-209.29716	58.59597	36.982918	1875.564210176468	43.6177723906761
44	2216.5085	1000.0556	3432.5234	1072.0924	3399.4297	18.224985	3430.7612	3372.616	641.5	1000.0	219999	209.96362	70.690056	297.73352	-102.85371	209.96437	70.70047	303.43393	-92.11482	1.1431428	2.4008577	27.387342	-9.897764	-210.6929	53.614513	34.148476	1923.5927059650421	43.718016098846086
45	2648.8687	832.31433	3382.6892	1376.7649	3211.4587	2.6031747	3215.8333	3207.0725	784.8571	1000.0	224999	211.61093	71.31848	299.38748	-108.81374	211.61063	71.3298	312.7283	-125.9978	1.1472942	2.4518514	28.0262	-11.217785	-212.57846	50.80492	32.4848	1971.0545582771301	43.80121246443854
46	3240.8853	355.65335	3474.4255	2532.5186	3370.1062	2.3455362	3376.0684	3367.222	944.8	1000.0	229999	214.17271	71.32968	306.4477	-146.02692	214.17197	71.34288	302.91223	-157.76656	1.1366925	2.4403653	44.08692	-12.005108	-215.17226	50.11341	31.67051	2020.10808968544	43.91539331104445
47	2284.376	911.8881	3415.2947	1150.3079	3295.0984	4.0337877	3300.9497	3286.7522	660.0	1000.0	234999	215.98611	71.50283	309.6833	-124.53657	215.98582	71.51195	301.02545	-146.52486	1.0661348	2.3902788	38.468105	-10.078483	-216.91342	47.55128	30.509476	2064.373881816864	43.922848600022334
48	2316.1409	852.8146	3396.3833	1148.4324	3478.0266	8.886688	3488.4836	3465.1511	668.7143	1000.0	239999	217.4265	71.91825	298.38785	-102.0059	217.42664	71.926735	303.27097	-102.7188	1.0134113	2.3991477	30.49258	-10.604587	-218.01273	49.893738	31.51559	2109.4143571853638	43.94613249103228
