Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
30	1487.7917	847.63055	3155.0627	897.1056	1651.4215	1021.068	3216.0554	810.1314	464.1	503.1	149999	182.37415	56.417564	299.0211	-120.19273	182.37485	56.428104	300.71295	-123.88037	1.4866577	2.651426	38.746746	-12.402633	-183.9151	91.45181	57.81915	1420.406947851181	47.34689834912618
31	2482.3281	574.3882	3146.543	1495.4839	2782.3079	497.74408	3223.6516	1817.6106	773.8333	852.8	154999	183.03961	56.248653	252.52771	-114.30471	183.04105	56.25286	272.37167	-97.925674	1.450626	2.6453443	48.757862	-10.390558	-184.55354	83.26762	52.926743	1471.3988621234894	47.46447951562943
32	2505.8108	764.3786	3267.683	1332.0364	1116.8923	658.961	2985.2395	376.00623	787.1429	371.3	159999	184.20718	56.273876	264.4559	-111.609116	184.20836	56.277874	316.10815	-91.54772	1.3469993	2.5276763	38.21412	-11.461067	-185.55862	75.24452	48.47406	1518.7648417949677	47.461401380598545
33	1913.367	814.25323	3378.9932	989.49207	3341.5142	3.6528935	3346.3135	3334.6536	581.375	1000.0	164999	185.46375	56.250053	261.37726	-91.58561	185.4648	56.252956	278.38605	-141.25069	1.3632398	2.512724	33.180416	-15.523718	-186.83374	78.00183	49.98504	1568.7373445034027	47.537495374679565
34	2272.7087	805.08325	3309.2693	1314.4502	1723.6614	321.4846	2504.5173	1386.0187	676.0	467.6	169999	187.43047	56.48008	263.93597	-108.75997	187.43219	56.477543	265.89935	-133.47049	1.2847235	2.5350823	51.779232	-13.013123	-188.82463	73.32236	47.23659	1616.8990182876587	47.55585357020883
35	2335.189	896.53314	3539.216	780.1558	3387.937	4.2218394	3395.795	3382.2815	668.125	1000.0	174999	189.24416	56.882946	266.29526	-96.89501	189.24467	56.88011	270.9827	-92.83424	1.2794368	2.5358455	52.98285	-11.378003	-190.55298	73.03849	47.179825	1666.57537484169	47.61643939699445
36	1748.9039	835.4306	3475.826	750.32556	1779.5752	394.17203	2725.8928	1348.9681	499.45456	493.1	179999	190.96126	57.29092	268.12875	-136.44806	190.96259	57.29215	275.47244	-102.91359	1.2406484	2.4872835	42.311653	-11.02107	-192.2342	73.54584	47.118736	1713.0668528079987	47.5851904352506
37	1801.6105	730.8247	2902.4978	938.79065	1322.4866	59.392975	1382.3911	1220.8679	515.55554	373.2	184999	192.48868	58.09256	271.07327	-145.64133	192.4897	58.086514	261.9759	-142.38261	1.214426	2.4932427	44.71801	-11.84651	-193.7712	73.05074	46.76064	1761.4812984466553	47.60760272515787
38	1814.4391	897.8963	3446.3992	872.97235	3454.668	3.2469118	3460.5095	3447.6536	523.1	1000.0	189999	194.48311	58.853176	273.72495	-117.969154	194.48512	58.843975	266.53293	-123.70369	1.2037143	2.4496937	38.649673	-11.733255	-195.82158	68.45924	44.138344	1811.0782308578491	47.65995351264351
39	2684.0244	908.63666	3396.589	1123.1562	3398.684	1.087077	3400.653	3397.1833	780.5	1000.0	194999	196.78404	59.655575	271.7363	-161.29573	196.78516	59.646305	273.76965	-126.85389	1.2117554	2.4939854	42.27875	-11.460247	-197.9764	77.02171	48.557148	1861.1051151752472	47.72064405221205
