Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
30	9340.667	4.136408	9347.443	9336.342	9348.199	0.4177532	9349.19	9347.671	1000.0	1000.0	149999	792.555	227.19942	1190.2762	-24.61463	792.55414	227.21165	1063.7085	-13.731852	1.5213534	1.4218682	20.801998	-8.856569	-807.8931	568.3767	309.0258	1275.8362290859222	42.52787438233693
31	9346.682	2.5727139	9350.048	9342.825	9356.878	0.26565802	9357.116	9356.489	1000.0	1000.0	154999	797.00934	227.14912	1031.8717	-22.207514	797.0117	227.1336	1032.0208	-17.296349	1.559133	1.4035722	21.165224	-10.678109	-813.0667	641.5747	344.04022	1319.3884370326996	42.56091740823561
32	9349.786	1.0441241	9350.959	9348.161	9356.54	3.016812	9359.415	9352.225	1000.0	1000.0	159999	804.4866	223.80356	1090.3049	-26.398659	804.4859	223.79495	1065.224	-10.593901	1.5440037	1.4074594	16.852095	-11.78047	-819.7253	617.9741	335.82645	1362.8573451042175	42.58929210156202
33	9346.781	3.898531	9353.873	9343.504	9358.595	0.18392797	9358.794	9358.24	1000.0	1000.0	164999	809.23004	221.14505	1202.4624	-52.280006	809.229	221.16364	1189.441	-34.384224	1.5457529	1.3768398	34.859955	-10.527907	-823.4255	618.3433	337.7512	1406.4515357017517	42.61974357836174
34	9343.278	1.665822	9346.365	9341.322	9358.715	0.17087193	9358.8955	9358.384	1000.0	1000.0	169999	812.19293	218.76204	996.42316	-30.67467	812.19025	218.78514	1113.4207	-13.623078	1.5672219	1.3528479	26.22567	-11.187024	-826.6971	540.651	296.3366	1450.266303062439	42.654891336665436
35	9341.562	3.9095945	9347.507	9335.83	9354.027	0.117478885	9354.149	9353.763	1000.0	1000.0	174999	815.45184	219.07068	1068.767	-29.277666	815.45544	219.09401	1085.852	-15.306838	1.5210238	1.3540708	15.44858	-9.635765	-829.7383	500.27454	274.227	1494.24591588974	42.692740528924126
36	9347.03	3.018802	9350.993	9342.833	9353.092	0.17127442	9353.372	9352.817	1000.0	1000.0	179999	816.8571	219.76707	1074.7643	-43.811825	816.8566	219.76631	1222.2289	-30.236517	1.45466	1.3738253	20.155125	-9.287657	-831.1234	554.5778	303.45676	1538.1366472244263	42.72601804468367
37	7929.8843	3171.1665	9349.073	838.9416	9353.828	0.12621783	9354.054	9353.637	848.3333	1000.0	184999	819.12665	219.25381	1089.6847	-26.034878	819.1264	219.26613	1226.3365	-20.181833	1.4963075	1.3610508	19.121565	-10.416892	-832.81903	572.2906	314.36557	1581.9103944301605	42.754335055480134
38	7405.967	2634.1245	9348.932	2493.015	9352.981	0.1476516	9353.196	9352.782	792.3333	1000.0	189999	824.1409	216.421	997.3959	-33.374535	824.1395	216.41843	962.4963	-18.903019	1.6582667	1.3506573	18.241005	-9.474089	-838.1234	593.6074	325.40866	1625.5427551269531	42.77744099340941
39	9347.339	1.6034185	9348.954	9345.136	9352.587	0.23273556	9352.925	9352.2	1000.0	1000.0	194999	829.67944	216.48666	1237.2966	-23.736609	829.6738	216.48386	1109.7692	-17.234896	1.6489015	1.3094535	14.918072	-10.068348	-842.7952	729.8801	394.21652	1669.2690813541412	42.80177138401912
40	9342.4375	4.985333	9348.844	9337.225	9350.205	8.24184	9356.269	9335.185	1000.0	1000.0	199999	832.86865	217.63652	1040.0784	-42.596706	832.86584	217.63496	1126.7017	-18.134954	1.572736	1.3792924	26.097065	-9.367083	-846.2597	715.4844	387.11206	1713.1497237682343	42.8287431538105
41	9343.025	4.7245545	9348.913	9335.973	9346.655	4.444373	9359.918	9344.253	1000.0	1000.0	204999	838.76245	213.82182	1117.8115	-40.786446	838.75964	213.82652	1098.1486	-18.797672	1.7028792	1.4420879	19.320107	-10.194533	-851.9718	720.1002	388.35956	1757.288264989853	42.86068945396237
42	9342.658	3.0500662	9347.941	9339.256	9350.104	0.24998283	9350.321	9349.452	1000.0	1000.0	209999	851.11755	210.10583	1318.7427	-32.754868	851.1195	210.10263	1214.6116	-13.526337	1.9536681	1.3062091	53.010414	-8.964496	-863.6392	697.726	376.3025	1801.5481688976288	42.89400408381508
43	9338.882	1.8507749	9342.023	9336.419	9350.137	4.77852	9359.772	9347.518	1000.0	1000.0	214999	854.8719	210.18394	1265.894	-44.969566	854.87115	210.17947	1213.2097	-29.735052	1.5141846	1.27276	23.576363	-8.301358	-866.7976	671.8578	365.1378	1845.3103423118591	42.91419406824334
44	9343.112	1.2054818	9344.438	9341.136	9358.76	1.1084914	9359.834	9356.609	1000.0	1000.0	219999	853.42505	210.09145	1109.9667	-32.349327	853.42535	210.09326	1188.0054	-16.596395	1.4555721	1.2882737	35.07333	-9.09333	-866.2308	671.8376	365.63123	1889.0028157234192	42.9318822351369
45	9331.683	3.0022657	9335.681	9326.969	9348.581	0.3295656	9349.174	9348.091	1000.0	1000.0	224999	852.9468	208.67014	1194.9431	-24.45343	852.9476	208.6584	1120.0975	-22.757431	1.5236844	1.3347505	27.511795	-10.149992	-865.1988	679.2189	371.046	1932.5489220619202	42.94553165435791
46	9338.115	2.3463435	9341.301	9334.039	9358.517	0.2303274	9358.86	9358.17	1000.0	1000.0	229999	853.4923	206.39957	1106.6617	-31.381277	853.4938	206.38553	1064.8408	-25.149628	1.4073282	1.2909207	25.348791	-10.936904	-865.4213	696.80884	380.1698	1976.020714521408	42.95697211700937
47	9339.739	4.2507057	9345.0205	9334.67	9344.555	0.49113357	9345.3955	9343.828	1000.0	1000.0	234999	850.684	206.48372	1139.4216	-36.664005	850.68744	206.4406	1096.0547	-26.934374	1.3424826	1.2950531	23.167553	-10.972776	-862.5584	642.8742	354.53824	2020.1078898906708	42.98101899471689
48	9343.755	2.4406545	9346.822	9340.656	9358.692	0.26738685	9358.929	9358.147	1000.0	1000.0	239999	847.7329	205.17165	1062.181	-35.87371	847.7348	205.16449	1101.487	-48.662235	1.3423578	1.3178824	18.91219	-11.763513	-858.9821	600.5187	332.80676	2064.224997997284	43.00468750794729
49	9347.602	1.0093096	9349.471	9346.575	9356.664	0.16537012	9356.863	9356.401	1000.0	1000.0	244999	847.87317	202.96259	1195.9719	-23.588531	847.8733	202.96152	1086.3107	-34.58575	1.474426	1.2852271	27.541344	-9.426868	-859.5926	611.5088	335.69727	2108.1350598335266	43.02316453505536
50	9347.799	0.41114905	9348.364	9347.087	9355.239	0.1366235	9355.354	9354.873	1000.0	1000.0	249999	846.6642	204.30612	985.6449	-28.098648	846.6632	204.31494	1003.2565	-22.986216	1.506266	1.309527	26.809582	-8.616463	-858.2515	634.072	346.43762	2152.419902086258	43.04839808940888
51	9308.808	68.07782	9348.753	9172.804	9341.029	0.14751688	9341.221	9340.669	996.4	1000.0	254999	847.1979	203.94495	1051.5613	-21.79977	847.1943	203.96509	1067.3313	-20.565552	1.4073944	1.3248048	19.944437	-8.326786	-858.2736	543.18085	299.1443	2196.556434392929	43.06973406380298
