Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
43	736.3896	400.59268	1340.594	107.48887	2075.3596	599.41815	2806.4453	1125.7589	747.4286	1000.0	214999	77.66959	14.791672	126.20219	-30.455753	77.6695	14.794317	127.22148	-30.442198	-1.5973327	2.904758	35.671944	-14.229558	-78.034744	20.060875	12.177538	1865.2551336288452	43.378026418907695
44	1096.7688	601.90137	2254.487	574.471	1220.66	776.37006	2383.7043	36.930634	1000.0	647.1	219999	78.94938	15.538679	129.42175	-28.191225	78.94921	15.537464	129.53769	-32.0242	-1.505644	2.946572	43.083515	-14.301197	-79.30913	21.30845	12.942951	1908.116205215454	43.36627745086496
45	1202.2544	760.6155	2341.5525	327.39517	1311.7357	602.44617	2642.532	345.97214	851.5	834.8	224999	80.37621	16.378416	132.59985	-37.768505	80.376144	16.379368	133.41542	-30.15455	-1.4269419	2.9639182	33.460175	-14.269692	-80.703636	23.22673	14.006337	1952.1870403289795	43.381934277216594
46	620.6403	219.20915	1024.3423	352.7468	1631.6035	853.8819	2789.7544	108.9105	878.8333	777.5	229999	81.63128	17.187157	135.68965	-46.526215	81.630585	17.200089	136.73886	-33.587036	-1.2965251	3.065269	40.66114	-16.888138	-82.01822	24.881302	15.176687	1996.6330931186676	43.4050672987233
47	1740.044	787.7033	2690.6736	616.92267	2674.3977	435.6721	3033.314	1621.181	871.5	1000.0	234999	83.34409	18.252134	137.55821	-30.49107	83.34407	18.262684	138.9256	-43.074005	-1.2102443	3.0624526	41.0516	-14.827734	-83.71156	26.041628	15.844775	2044.6962206363678	43.50417495788412
48	1354.5995	971.6367	2598.9727	177.48639	1671.5375	761.39606	2979.1438	717.5864	671.1429	821.3	239999	85.29437	19.454409	141.13145	-51.432693	85.29434	19.466095	144.39471	-32.98744	-1.1266292	3.0897853	38.95503	-13.312666	-85.61193	28.28179	17.13237	2091.116198539734	43.56492084761461
49	1671.5414	806.67633	2544.7866	521.2765	2187.2153	886.9773	3001.4583	573.886	938.2	873.5	244999	86.74478	20.457428	147.16913	-35.13142	86.744415	20.471888	151.20032	-38.135536	-1.0527626	3.138456	41.629723	-14.112715	-86.96531	31.030966	18.780104	2136.3363296985626	43.59870064988428
50	1541.4268	899.7606	2690.0623	417.15012	1142.4229	1050.6134	3499.7856	128.88206	781.8571	426.7	249999	88.22436	21.516665	156.40126	-35.07014	88.22458	21.528278	159.19672	-42.324512	-0.9529184	3.1729574	36.563316	-13.326039	-88.523224	31.793732	19.266874	2178.0381731987	43.560763516426086
51	1547.6849	778.5235	2846.363	337.94742	2149.8423	1403.3457	3602.1584	112.8072	634.4286	646.5	254999	90.62335	23.10015	161.78719	-35.702568	90.62373	23.100483	162.7751	-50.107372	-0.7260192	3.239496	34.465622	-16.60608	-90.86652	38.37608	23.063816	2221.1415004730225	43.55179417367075
52	2144.4692	970.6871	3209.0977	824.061	1873.8922	1092.32	3583.1921	15.674462	1000.0	793.5	259999	92.58161	24.551998	168.70209	-46.264168	92.58204	24.554184	168.5922	-38.469093	-0.6613915	3.2989938	36.95016	-15.27825	-92.77071	38.173542	23.01069	2265.4585950374603	43.566511493462784
53	1387.2961	998.32916	2911.4817	146.6624	2261.9011	1192.3167	3747.2751	372.90912	671.75	854.6	264999	94.504295	25.945385	169.03622	-36.144455	94.504	25.947643	170.50604	-42.846893	-0.5725729	3.3460147	35.947662	-15.098648	-94.76505	41.003387	24.61413	2310.041013479233	43.5856795445928
54	1165.7968	1032.9839	3354.7136	61.019905	2031.1238	1167.6399	3736.8813	48.29148	425.33334	586.2	269999	96.73843	27.538635	177.56607	-48.458908	96.73794	27.535467	175.5644	-43.08958	-0.36864167	3.412971	35.809875	-12.719425	-96.97814	48.770668	28.920607	2352.4465737342834	43.56382548367536
