Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time	AVG Time Per Epoch
63	3222.375	22.441057	3242.5828	3182.7368	3153.3066	1.8453822	3158.3506	3151.1736	1000.0	1000.0	314999	267.4627	64.480095	335.6638	-164.04414	267.46277	64.49008	334.2348	-113.75875	0.4177319	2.212235	34.015972	-11.638896	-268.01285	29.844038	2283.87429356575	36.251972959155125
64	2870.6162	853.85	3296.945	962.86835	3325.9897	1.6977379	3328.7705	3323.4358	886.5	1000.0	319999	268.6429	64.04509	335.08365	-133.39719	268.6425	64.05079	334.1986	-106.216156	0.42224023	2.184206	31.330967	-11.07337	-269.2015	32.078617	2321.313066005707	36.27051669359207
65	3228.553	18.380487	3258.248	3202.757	3271.8152	2.5363061	3275.5605	3267.5945	1000.0	1000.0	324999	269.7208	63.660004	335.00372	-120.65408	269.7202	63.670143	333.82318	-130.57222	0.34873545	2.19679	37.709663	-12.948262	-270.26736	29.807976	2358.7543437480927	36.28852839836708
66	2904.1677	732.7982	3317.205	1439.6084	3357.6711	4.178512	3365.4521	3349.92	891.2	1000.0	329999	270.76788	63.461617	335.41562	-116.67303	270.76767	63.472336	335.1734	-153.47043	0.3522122	2.1793897	37.071938	-13.776291	-271.31046	29.237322	2395.975904941559	36.30266526251128
67	3247.8645	38.607418	3288.6016	3184.7896	3328.6543	3.6199613	3333.6748	3324.1868	1000.0	1000.0	334999	272.0631	63.30076	336.4936	-104.53717	272.06317	63.303596	336.2076	-168.06706	0.34809268	2.2111318	44.98901	-11.085534	-272.6245	29.524694	2433.259699344635	36.3173089739102
68	3077.6057	463.69672	3334.8577	2044.1183	3313.7332	18.645805	3341.9167	3286.893	937.8333	1000.0	339999	273.4306	62.854816	336.33792	-134.28865	273.43054	62.86245	335.89297	-98.47876	0.26261812	2.154738	42.53688	-11.37097	-273.9543	27.61081	2470.543753385544	36.331525813130774
69	2217.6768	1019.18066	3268.7937	1019.4122	1665.0111	880.2134	3137.614	685.3811	688.5	535.0	344999	274.2603	63.062958	338.785	-84.690895	274.26022	63.072063	336.66702	-130.91144	0.29388696	2.1487834	38.647118	-11.681861	-274.7723	24.326378	2506.448889017105	36.325346245281935
70	3303.7844	30.994968	3363.648	3275.2043	3318.054	2.4836109	3323.2476	3313.9387	1000.0	1000.0	349999	275.08722	63.085052	337.9702	-99.89925	275.0868	63.094833	337.1175	-87.51932	0.33456725	2.1552598	57.06004	-14.727105	-275.57614	29.844255	2543.630967617035	36.33758528232575
71	3283.989	51.70827	3343.3196	3208.09	1199.6013	388.85175	2331.4602	1033.7179	1000.0	381.9	354999	276.03607	63.13045	340.05795	-99.915955	276.03625	63.137833	340.2644	-94.33774	0.3710535	2.1737604	50.461914	-17.458239	-276.54025	27.458256	2578.626923561096	36.31868909782087
72	2399.57	856.45197	3266.815	1375.7166	3329.4536	2.0797033	3332.7825	3326.8206	734.625	1000.0	359999	276.77524	62.946518	339.7476	-157.6279	276.7747	62.954994	338.70557	-118.66275	0.34993336	2.1794498	48.421623	-12.00038	-277.28326	27.859169	2616.008143186569	36.33344646626048
73	2166.0652	882.84686	3321.392	683.3027	3330.3364	1.8240288	3333.8452	3326.7097	665.0	1000.0	364999	277.7392	62.835327	342.38272	-130.14157	277.73932	62.84226	340.5022	-104.97073	0.31995824	2.1537967	33.41078	-12.910973	-278.21295	28.11828	2653.5075793266296	36.3494189210134
74	3318.334	43.449715	3375.9946	3263.1619	3396.53	3.6097455	3401.8618	3388.9443	1000.0	1000.0	369999	277.9273	62.57489	342.789	-116.62241	277.9268	62.585964	342.55594	-97.93634	0.34117153	2.1539235	33.13533	-11.618125	-278.40186	28.323421	2691.0124130249023	36.36503263744148
75	3330.1028	39.072964	3389.7065	3283.9949	3345.855	2.3507357	3349.2407	3341.934	1000.0	1000.0	374999	278.65295	62.703106	344.29358	-107.65898	278.65222	62.713173	343.15884	-135.15587	0.31202376	2.1404333	28.91454	-11.870374	-279.11057	26.14383	2728.58819770813	36.38117600123088
76	2977.0247	642.21295	3404.5366	1625.8003	3460.519	5.19421	3468.3062	3450.6123	883.3333	1000.0	379999	279.5284	62.93518	344.32233	-150.9098	279.5284	62.936962	345.3339	-133.74773	0.28927863	2.1517696	35.80695	-15.72584	-279.96817	27.556118	2766.084683895111	36.395851135253906
77	3382.5757	35.750412	3432.5637	3321.1792	3354.8813	2.7887664	3359.5703	3351.1416	1000.0	1000.0	384999	280.15747	63.474483	346.93036	-86.474106	280.15753	63.481247	347.1394	-112.15292	0.3690806	2.1777859	31.115812	-13.078978	-280.61493	29.046738	2803.523265361786	36.409393081417335
78	3320.8289	53.3458	3377.2783	3229.5754	3435.0898	8.135163	3442.811	3413.1973	1000.0	1000.0	389999	280.94464	63.154457	347.56018	-114.9566	280.9441	63.161945	347.7637	-162.21558	0.30838156	2.1721547	30.236649	-12.39014	-281.38492	27.693415	2840.871340751648	36.42142746998714
79	3048.5776	746.30835	3453.5017	1556.7391	3448.1023	3.0736463	3452.0698	3441.9966	898.0	1000.0	394999	281.71115	63.124664	348.2599	-122.82363	281.71097	63.1372	348.03452	-129.90556	0.35426816	2.2132032	33.863827	-12.428715	-282.16077	30.033606	2878.310392141342	36.434308788444426
80	2868.9075	647.47345	3391.8013	1578.6974	3428.7454	2.8187616	3433.9922	3423.1523	852.8333	1000.0	399999	283.0684	62.563236	347.1114	-134.95882	283.06793	62.570736	349.04593	-107.081314	0.3429709	2.1946793	35.2234	-11.383664	-283.52426	29.231838	2916.060246706009	36.4507531106472
81	3364.1763	101.86016	3465.968	3181.0986	3505.536	2.5645905	3509.3806	3501.9336	1000.0	1000.0	404999	283.8755	62.31962	349.4579	-101.080696	283.87503	62.328896	350.0833	-97.4153	0.36305264	2.1767957	35.75313	-13.942505	-284.3307	33.630608	2953.5456869602203	36.46352702305641
82	3395.8289	54.42452	3450.5112	3310.3418	3395.7563	1.8613482	3400.0276	3393.005	1000.0	1000.0	409999	284.6766	62.084686	350.45444	-119.58263	284.6759	62.090446	350.77603	-106.10678	0.32694396	2.1865144	49.402397	-12.167302	-285.10828	27.364843	2991.1720576286316	36.47770804602926
83	3360.3809	31.354397	3407.3508	3309.7532	3474.647	3.1883335	3481.1658	3469.4836	1000.0	1000.0	414999	285.94672	61.352306	350.85294	-136.18735	285.94687	61.362587	350.35995	-143.72643	0.3233098	2.1292129	32.504578	-12.832699	-286.37628	29.152603	3029.033982038498	36.49438535161765
84	2905.473	780.3787	3448.5144	1350.355	3441.7761	9.333279	3451.2725	3417.7717	855.0	1000.0	419999	286.8441	61.795944	349.49542	-99.09671	286.84363	61.795567	350.60278	-93.85018	0.39637002	2.1708658	30.680319	-11.557255	-287.28265	25.570013	3066.551382303238	36.5065641005834
85	3155.3503	457.17188	3433.3835	2246.4639	3392.4019	5.3227863	3403.834	3386.0793	937.0	1000.0	424999	288.074	61.920826	352.14624	-119.7281	288.07404	61.931763	351.94003	-126.37721	0.34767547	2.1281884	33.065926	-10.373759	-288.52197	28.791138	3104.1499054431915	36.51941068032209
